r,i,reg_cap_cost_mult
b305,Gas-CC-CCS_mod,1
b305,Gas-CC-CCS_max,1
b305,beccs_mod,1
b305,beccs_max,1
b305,dac_gas,1
b305,egs_allkm_1,1
b305,egs_allkm_2,1
b305,egs_allkm_3,1
b305,egs_allkm_4,1
b305,egs_allkm_5,1
b305,egs_allkm_6,1
b305,egs_allkm_7,1
b305,egs_allkm_8,1
b305,egs_allkm_9,1
b305,egs_allkm_10,1
b305,geohydro_allkm_1,1
b305,geohydro_allkm_2,1
b305,geohydro_allkm_3,1
b305,geohydro_allkm_4,1
b305,geohydro_allkm_5,1
b305,geohydro_allkm_6,1
b305,geohydro_allkm_7,1
b305,geohydro_allkm_8,1
b305,geohydro_allkm_9,1
b305,geohydro_allkm_10,1
b305,egs_nearfield_1,1
b305,egs_nearfield_2,1
b305,egs_nearfield_3,1
b305,egs_nearfield_4,1
b305,egs_nearfield_5,1
b305,egs_nearfield_6,1
b305,egs_nearfield_7,1
b305,egs_nearfield_8,1
b305,egs_nearfield_9,1
b305,egs_nearfield_10,1
b306,BATTERY,1
b306,biopower,1
b306,caes,1
b306,can-imports,1
b306,coal-CCS-F1,1
b306,coal-CCS-F2,1
b306,coal-CCS-F3,1
b306,Coal-IGCC,1
b306,coal-new,1
b306,CoalOldScr,1
b306,CoalOldUns,1
b306,CofireNew,1
b306,CofireOld,1
b306,csp1_1,1
b306,csp1_10,1
b306,csp1_11,1
b306,csp1_12,1
b306,csp1_2,1
b306,csp1_3,1
b306,csp1_4,1
b306,csp1_5,1
b306,csp1_6,1
b306,csp1_7,1
b306,csp1_8,1
b306,csp1_9,1
b306,dac,1
b306,distpv,1
b306,dupv_1,1
b306,dupv_10,1
b306,dupv_2,1
b306,dupv_3,1
b306,dupv_4,1
b306,dupv_5,1
b306,dupv_6,1
b306,dupv_7,1
b306,dupv_8,1
b306,dupv_9,1
b306,electrolyzer,1
b306,Gas-CC,1
b306,Gas-CC-CCS-F1,1
b306,Gas-CC-CCS-F2,1
b306,Gas-CC-CCS-F3,1
b306,Gas-CT,1
b306,hydD,1
b306,hydED,1
b306,hydEND,1
b306,hydND,1
b306,hydNPD,1
b306,hydNPND,1
b306,Hydro,1
b306,hydSD,1
b306,hydSND,1
b306,hydUD,1
b306,hydUND,1
b306,ice,1
b306,lfill-gas,1
b306,MHKwave,1
b306,Nuclear,1
b306,Nuclear-SMR,1
b306,Ocean,1
b306,o-g-s,1
b306,PSH,1
b306,H2-CC,1
b306,H2-CT,1
b306,smr,1
b306,smr_ccs,1
b306,UPV,1
b306,OFSWIND,1
b306,ONSWIND,1
b306,coal-CCS_mod,1
b306,coal-CCS_max,1
b306,Gas-CC-CCS_mod,1
b306,Gas-CC-CCS_max,1
b306,beccs_mod,1
b306,beccs_max,1
b306,dac_gas,1
b306,egs_allkm_1,1
b306,egs_allkm_2,1
b306,egs_allkm_3,1
b306,egs_allkm_4,1
b306,egs_allkm_5,1
b306,egs_allkm_6,1
b306,egs_allkm_7,1
b306,egs_allkm_8,1
b306,egs_allkm_9,1
b306,egs_allkm_10,1
b306,geohydro_allkm_1,1
b306,geohydro_allkm_2,1
b306,geohydro_allkm_3,1
b306,geohydro_allkm_4,1
b306,geohydro_allkm_5,1
b306,geohydro_allkm_6,1
b306,geohydro_allkm_7,1
b306,geohydro_allkm_8,1
b306,geohydro_allkm_9,1
b306,geohydro_allkm_10,1
b306,egs_nearfield_1,1
b306,egs_nearfield_2,1
b306,egs_nearfield_3,1
b306,egs_nearfield_4,1
b306,egs_nearfield_5,1
b306,egs_nearfield_6,1
b306,egs_nearfield_7,1
b306,egs_nearfield_8,1
b306,egs_nearfield_9,1
b306,egs_nearfield_10,1
b307,BATTERY,1
b307,biopower,1
b307,caes,1
b307,can-imports,1
b307,coal-CCS-F1,1
b307,coal-CCS-F2,1
b307,coal-CCS-F3,1
b307,Coal-IGCC,1
b307,coal-new,1
b307,CoalOldScr,1
b307,CoalOldUns,1
b307,CofireNew,1
b307,CofireOld,1
b307,csp1_1,1
b307,csp1_10,1
b307,csp1_11,1
b307,csp1_12,1
b307,csp1_2,1
b307,csp1_3,1
b307,csp1_4,1
b307,csp1_5,1
b307,csp1_6,1
b307,csp1_7,1
b307,csp1_8,1
b307,csp1_9,1
b307,dac,1
b307,distpv,1
b307,dupv_1,1
b307,dupv_10,1
b307,dupv_2,1
b307,dupv_3,1
b307,dupv_4,1
b307,dupv_5,1
b307,dupv_6,1
b307,dupv_7,1
b307,dupv_8,1
b307,dupv_9,1
b307,electrolyzer,1
b307,Gas-CC,1
b307,Gas-CC-CCS-F1,1
b307,Gas-CC-CCS-F2,1
b307,Gas-CC-CCS-F3,1
b307,Gas-CT,1
b307,hydD,1
b307,hydED,1
b307,hydEND,1
b307,hydND,1
b307,hydNPD,1
b307,hydNPND,1
b307,Hydro,1
b307,hydSD,1
b307,hydSND,1
b307,hydUD,1
b307,hydUND,1
b307,ice,1
b307,lfill-gas,1
b307,MHKwave,1
b307,Nuclear,1
b307,Nuclear-SMR,1
b307,Ocean,1
b307,o-g-s,1
b307,PSH,1
b307,H2-CC,1
b307,H2-CT,1
b307,smr,1
b307,smr_ccs,1
b307,UPV,1
b307,OFSWIND,1
b307,ONSWIND,1
b307,coal-CCS_mod,1
b307,coal-CCS_max,1
b307,Gas-CC-CCS_mod,1
b307,Gas-CC-CCS_max,1
b307,beccs_mod,1
b307,beccs_max,1
b307,dac_gas,1
b307,egs_allkm_1,1
b307,egs_allkm_2,1
b307,egs_allkm_3,1
b307,egs_allkm_4,1
b307,egs_allkm_5,1
b307,egs_allkm_6,1
b307,egs_allkm_7,1
b307,egs_allkm_8,1
b307,egs_allkm_9,1
b307,egs_allkm_10,1
b307,geohydro_allkm_1,1
b307,geohydro_allkm_2,1
b307,geohydro_allkm_3,1
b307,geohydro_allkm_4,1
b307,geohydro_allkm_5,1
b307,geohydro_allkm_6,1
b307,geohydro_allkm_7,1
b307,geohydro_allkm_8,1
b307,geohydro_allkm_9,1
b307,geohydro_allkm_10,1
b307,egs_nearfield_1,1
b307,egs_nearfield_2,1
b307,egs_nearfield_3,1
b307,egs_nearfield_4,1
b307,egs_nearfield_5,1
b307,egs_nearfield_6,1
b307,egs_nearfield_7,1
b307,egs_nearfield_8,1
b307,egs_nearfield_9,1
b307,egs_nearfield_10,1
b308,BATTERY,1
b308,biopower,1
b308,caes,1
b308,can-imports,1
b308,coal-CCS-F1,1
b308,coal-CCS-F2,1
b308,coal-CCS-F3,1
b308,Coal-IGCC,1
b308,coal-new,1
b308,CoalOldScr,1
b308,CoalOldUns,1
b308,CofireNew,1
b308,CofireOld,1
b308,csp1_1,1
b308,csp1_10,1
b308,csp1_11,1
b308,csp1_12,1
b308,csp1_2,1
b308,csp1_3,1
b308,csp1_4,1
b308,csp1_5,1
b308,csp1_6,1
b308,csp1_7,1
b308,csp1_8,1
b308,csp1_9,1
b308,dac,1
b308,distpv,1
b308,dupv_1,1
b308,dupv_10,1
b308,dupv_2,1
b308,dupv_3,1
b308,dupv_4,1
b308,dupv_5,1
b308,dupv_6,1
b308,dupv_7,1
b308,dupv_8,1
b308,dupv_9,1
b308,electrolyzer,1
b308,Gas-CC,1
b308,Gas-CC-CCS-F1,1
b308,Gas-CC-CCS-F2,1
b308,Gas-CC-CCS-F3,1
b308,Gas-CT,1
b308,hydD,1
b308,hydED,1
b308,hydEND,1
b308,hydND,1
b308,hydNPD,1
b308,hydNPND,1
b308,Hydro,1
b308,hydSD,1
b308,hydSND,1
b308,hydUD,1
b308,hydUND,1
b308,ice,1
b308,lfill-gas,1
b308,MHKwave,1
b308,Nuclear,1
b308,Nuclear-SMR,1
b308,Ocean,1
b308,o-g-s,1
b308,PSH,1
b308,H2-CC,1
b308,H2-CT,1
b308,smr,1
b308,smr_ccs,1
b308,UPV,1
b308,OFSWIND,1
b308,ONSWIND,1
b308,coal-CCS_mod,1
b308,coal-CCS_max,1
b308,Gas-CC-CCS_mod,1
b308,Gas-CC-CCS_max,1
b308,beccs_mod,1
b308,beccs_max,1
b308,dac_gas,1
b308,egs_allkm_1,1
b308,egs_allkm_2,1
b308,egs_allkm_3,1
b308,egs_allkm_4,1
b308,egs_allkm_5,1
b308,egs_allkm_6,1
b308,egs_allkm_7,1
b308,egs_allkm_8,1
b308,egs_allkm_9,1
b308,egs_allkm_10,1
b308,geohydro_allkm_1,1
b308,geohydro_allkm_2,1
b308,geohydro_allkm_3,1
b308,geohydro_allkm_4,1
b308,geohydro_allkm_5,1
b308,geohydro_allkm_6,1
b308,geohydro_allkm_7,1
b308,geohydro_allkm_8,1
b308,geohydro_allkm_9,1
b308,geohydro_allkm_10,1
b308,egs_nearfield_1,1
b308,egs_nearfield_2,1
b308,egs_nearfield_3,1
b308,egs_nearfield_4,1
b308,egs_nearfield_5,1
b308,egs_nearfield_6,1
b308,egs_nearfield_7,1
b308,egs_nearfield_8,1
b308,egs_nearfield_9,1
b308,egs_nearfield_10,1
b309,BATTERY,1
b309,biopower,1
b309,caes,1
b309,can-imports,1
b309,coal-CCS-F1,1
b309,coal-CCS-F2,1
b309,coal-CCS-F3,1
b309,Coal-IGCC,1
b309,coal-new,1
b309,CoalOldScr,1
b309,CoalOldUns,1
b309,CofireNew,1
b309,CofireOld,1
b309,csp1_1,1
b309,csp1_10,1
b309,csp1_11,1
b309,csp1_12,1
b309,csp1_2,1
b309,csp1_3,1
b309,csp1_4,1
b309,csp1_5,1
b309,csp1_6,1
b309,csp1_7,1
b309,csp1_8,1
b309,csp1_9,1
b309,dac,1
b309,distpv,1
b309,dupv_1,1
b309,dupv_10,1
b309,dupv_2,1
b309,dupv_3,1
b309,dupv_4,1
b309,dupv_5,1
b309,dupv_6,1
b309,dupv_7,1
b309,dupv_8,1
b309,dupv_9,1
b309,electrolyzer,1
b309,Gas-CC,1
b309,Gas-CC-CCS-F1,1
b309,Gas-CC-CCS-F2,1
b309,Gas-CC-CCS-F3,1
b309,Gas-CT,1
b309,hydD,1
b309,hydED,1
b309,hydEND,1
b309,hydND,1
b309,hydNPD,1
b309,hydNPND,1
b309,Hydro,1
b309,hydSD,1
b309,hydSND,1
b309,hydUD,1
b309,hydUND,1
b309,ice,1
b309,lfill-gas,1
b309,MHKwave,1
b309,Nuclear,1
b309,Nuclear-SMR,1
b309,Ocean,1
b309,o-g-s,1
b309,PSH,1
b309,H2-CC,1
b309,H2-CT,1
b309,smr,1
b309,smr_ccs,1
b309,UPV,1
b309,OFSWIND,1
b309,ONSWIND,1
b309,coal-CCS_mod,1
b309,coal-CCS_max,1
b309,Gas-CC-CCS_mod,1
b309,Gas-CC-CCS_max,1
b309,beccs_mod,1
b309,beccs_max,1
b309,dac_gas,1
b309,egs_allkm_1,1
b309,egs_allkm_2,1
b309,egs_allkm_3,1
b309,egs_allkm_4,1
b309,egs_allkm_5,1
b309,egs_allkm_6,1
b309,egs_allkm_7,1
b309,egs_allkm_8,1
b309,egs_allkm_9,1
b309,egs_allkm_10,1
b309,geohydro_allkm_1,1
b309,geohydro_allkm_2,1
b309,geohydro_allkm_3,1
b309,geohydro_allkm_4,1
b309,geohydro_allkm_5,1
b309,geohydro_allkm_6,1
b309,geohydro_allkm_7,1
b309,geohydro_allkm_8,1
b309,geohydro_allkm_9,1
b309,geohydro_allkm_10,1
b309,egs_nearfield_1,1
b309,egs_nearfield_2,1
b309,egs_nearfield_3,1
b309,egs_nearfield_4,1
b309,egs_nearfield_5,1
b309,egs_nearfield_6,1
b309,egs_nearfield_7,1
b309,egs_nearfield_8,1
b309,egs_nearfield_9,1
b309,egs_nearfield_10,1
b310,BATTERY,1
b310,biopower,1
b310,caes,1
b310,can-imports,1
b310,coal-CCS-F1,1
b310,coal-CCS-F2,1
b310,coal-CCS-F3,1
b310,Coal-IGCC,1
b310,coal-new,1
b310,CoalOldScr,1
b310,CoalOldUns,1
b310,CofireNew,1
b310,CofireOld,1
b310,csp1_1,1
b310,csp1_10,1
b310,csp1_11,1
b310,csp1_12,1
b310,csp1_2,1
b310,csp1_3,1
b310,csp1_4,1
b310,csp1_5,1
b310,csp1_6,1
b310,csp1_7,1
b310,csp1_8,1
b310,csp1_9,1
b310,dac,1
b310,distpv,1
b310,dupv_1,1
b310,dupv_10,1
b310,dupv_2,1
b310,dupv_3,1
b310,dupv_4,1
b310,dupv_5,1
b310,dupv_6,1
b310,dupv_7,1
b310,dupv_8,1
b310,dupv_9,1
b310,electrolyzer,1
b310,Gas-CC,1
b310,Gas-CC-CCS-F1,1
b310,Gas-CC-CCS-F2,1
b310,Gas-CC-CCS-F3,1
b310,Gas-CT,1
b310,hydD,1
b310,hydED,1
b310,hydEND,1
b310,hydND,1
b310,hydNPD,1
b310,hydNPND,1
b310,Hydro,1
b310,hydSD,1
b310,hydSND,1
b310,hydUD,1
b310,hydUND,1
b310,ice,1
b310,lfill-gas,1
b310,MHKwave,1
b310,Nuclear,1
b310,Nuclear-SMR,1
b310,Ocean,1
b310,o-g-s,1
b310,PSH,1
b310,H2-CC,1
b310,H2-CT,1
b310,smr,1
b310,smr_ccs,1
b310,UPV,1
b310,OFSWIND,1
b310,ONSWIND,1
b310,coal-CCS_mod,1
b310,coal-CCS_max,1
b310,Gas-CC-CCS_mod,1
b310,Gas-CC-CCS_max,1
b310,beccs_mod,1
b310,beccs_max,1
b310,dac_gas,1
b310,egs_allkm_1,1
b310,egs_allkm_2,1
b310,egs_allkm_3,1
b310,egs_allkm_4,1
b310,egs_allkm_5,1
b310,egs_allkm_6,1
b310,egs_allkm_7,1
b310,egs_allkm_8,1
b310,egs_allkm_9,1
b310,egs_allkm_10,1
b310,geohydro_allkm_1,1
b310,geohydro_allkm_2,1
b310,geohydro_allkm_3,1
b310,geohydro_allkm_4,1
b310,geohydro_allkm_5,1
b310,geohydro_allkm_6,1
b310,geohydro_allkm_7,1
b310,geohydro_allkm_8,1
b310,geohydro_allkm_9,1
b310,geohydro_allkm_10,1
b310,egs_nearfield_1,1
b310,egs_nearfield_2,1
b310,egs_nearfield_3,1
b310,egs_nearfield_4,1
b310,egs_nearfield_5,1
b310,egs_nearfield_6,1
b310,egs_nearfield_7,1
b310,egs_nearfield_8,1
b310,egs_nearfield_9,1
b310,egs_nearfield_10,1
b311,BATTERY,1
b311,biopower,1
b311,caes,1
b311,can-imports,1
b311,coal-CCS-F1,1
b311,coal-CCS-F2,1
b311,coal-CCS-F3,1
b311,Coal-IGCC,1
b311,coal-new,1
b311,CoalOldScr,1
b311,CoalOldUns,1
b311,CofireNew,1
b311,CofireOld,1
b311,csp1_1,1
b311,csp1_10,1
b311,csp1_11,1
b311,csp1_12,1
b311,csp1_2,1
b311,csp1_3,1
b311,csp1_4,1
b311,csp1_5,1
b311,csp1_6,1
b311,csp1_7,1
b311,csp1_8,1
b311,csp1_9,1
b311,dac,1
b311,distpv,1
b311,dupv_1,1
b311,dupv_10,1
b311,dupv_2,1
b311,dupv_3,1
b311,dupv_4,1
b311,dupv_5,1
b311,dupv_6,1
b311,dupv_7,1
b311,dupv_8,1
b311,dupv_9,1
b311,electrolyzer,1
b311,Gas-CC,1
b311,Gas-CC-CCS-F1,1
b311,Gas-CC-CCS-F2,1
b311,Gas-CC-CCS-F3,1
b311,Gas-CT,1
b311,hydD,1
b311,hydED,1
b311,hydEND,1
b311,hydND,1
b311,hydNPD,1
b311,hydNPND,1
b311,Hydro,1
b311,hydSD,1
b311,hydSND,1
b311,hydUD,1
b311,hydUND,1
b311,ice,1
b311,lfill-gas,1
b311,MHKwave,1
b311,Nuclear,1
b311,Nuclear-SMR,1
b311,Ocean,1
b311,o-g-s,1
b311,PSH,1
b311,H2-CC,1
b311,H2-CT,1
b311,smr,1
b311,smr_ccs,1
b311,UPV,1
b311,OFSWIND,1
b311,ONSWIND,1
b311,coal-CCS_mod,1
b311,coal-CCS_max,1
b311,Gas-CC-CCS_mod,1
b311,Gas-CC-CCS_max,1
b311,beccs_mod,1
b311,beccs_max,1
b311,dac_gas,1
b311,egs_allkm_1,1
b311,egs_allkm_2,1
b311,egs_allkm_3,1
b311,egs_allkm_4,1
b311,egs_allkm_5,1
b311,egs_allkm_6,1
b311,egs_allkm_7,1
b311,egs_allkm_8,1
b311,egs_allkm_9,1
b311,egs_allkm_10,1
b311,geohydro_allkm_1,1
b311,geohydro_allkm_2,1
b311,geohydro_allkm_3,1
b311,geohydro_allkm_4,1
b311,geohydro_allkm_5,1
b311,geohydro_allkm_6,1
b311,geohydro_allkm_7,1
b311,geohydro_allkm_8,1
b311,geohydro_allkm_9,1
b311,geohydro_allkm_10,1
b311,egs_nearfield_1,1
b311,egs_nearfield_2,1
b311,egs_nearfield_3,1
b311,egs_nearfield_4,1
b311,egs_nearfield_5,1
b311,egs_nearfield_6,1
b311,egs_nearfield_7,1
b311,egs_nearfield_8,1
b311,egs_nearfield_9,1
b311,egs_nearfield_10,1
b312,BATTERY,1
b312,biopower,1
b312,caes,1
b312,can-imports,1
b312,coal-CCS-F1,1
b312,coal-CCS-F2,1
b312,coal-CCS-F3,1
b312,Coal-IGCC,1
b312,coal-new,1
b312,CoalOldScr,1
b312,CoalOldUns,1
b312,CofireNew,1
b312,CofireOld,1
b312,csp1_1,1
b312,csp1_10,1
b312,csp1_11,1
b312,csp1_12,1
b312,csp1_2,1
b312,csp1_3,1
b312,csp1_4,1
b312,csp1_5,1
b312,csp1_6,1
b312,csp1_7,1
b312,csp1_8,1
b312,csp1_9,1
b312,dac,1
b312,distpv,1
b312,dupv_1,1
b312,dupv_10,1
b312,dupv_2,1
b312,dupv_3,1
b312,dupv_4,1
b312,dupv_5,1
b312,dupv_6,1
b312,dupv_7,1
b312,dupv_8,1
b312,dupv_9,1
b312,electrolyzer,1
b312,Gas-CC,1
b312,Gas-CC-CCS-F1,1
b312,Gas-CC-CCS-F2,1
b312,Gas-CC-CCS-F3,1
b312,Gas-CT,1
b312,hydD,1
b312,hydED,1
b312,hydEND,1
b312,hydND,1
b312,hydNPD,1
b312,hydNPND,1
b312,Hydro,1
b312,hydSD,1
b312,hydSND,1
b312,hydUD,1
b312,hydUND,1
b312,ice,1
b312,lfill-gas,1
b312,MHKwave,1
b312,Nuclear,1
b312,Nuclear-SMR,1
b312,Ocean,1
b312,o-g-s,1
b312,PSH,1
b312,H2-CC,1
b312,H2-CT,1
b312,smr,1
b312,smr_ccs,1
b312,UPV,1
b312,OFSWIND,1
b312,ONSWIND,1
b312,coal-CCS_mod,1
b312,coal-CCS_max,1
b312,Gas-CC-CCS_mod,1
b312,Gas-CC-CCS_max,1
b312,beccs_mod,1
b312,beccs_max,1
b312,dac_gas,1
b312,egs_allkm_1,1
b312,egs_allkm_2,1
b312,egs_allkm_3,1
b312,egs_allkm_4,1
b312,egs_allkm_5,1
b312,egs_allkm_6,1
b312,egs_allkm_7,1
b312,egs_allkm_8,1
b312,egs_allkm_9,1
b312,egs_allkm_10,1
b312,geohydro_allkm_1,1
b312,geohydro_allkm_2,1
b312,geohydro_allkm_3,1
b312,geohydro_allkm_4,1
b312,geohydro_allkm_5,1
b312,geohydro_allkm_6,1
b312,geohydro_allkm_7,1
b312,geohydro_allkm_8,1
b312,geohydro_allkm_9,1
b312,geohydro_allkm_10,1
b312,egs_nearfield_1,1
b312,egs_nearfield_2,1
b312,egs_nearfield_3,1
b312,egs_nearfield_4,1
b312,egs_nearfield_5,1
b312,egs_nearfield_6,1
b312,egs_nearfield_7,1
b312,egs_nearfield_8,1
b312,egs_nearfield_9,1
b312,egs_nearfield_10,1
b313,BATTERY,1
b313,biopower,1
b313,caes,1
b313,can-imports,1
b313,coal-CCS-F1,1
b313,coal-CCS-F2,1
b313,coal-CCS-F3,1
b313,Coal-IGCC,1
b313,coal-new,1
b313,CoalOldScr,1
b313,CoalOldUns,1
b313,CofireNew,1
b313,CofireOld,1
b313,csp1_1,1
b313,csp1_10,1
b313,csp1_11,1
b313,csp1_12,1
b313,csp1_2,1
b313,csp1_3,1
b313,csp1_4,1
b313,csp1_5,1
b313,csp1_6,1
b313,csp1_7,1
b313,csp1_8,1
b313,csp1_9,1
b313,dac,1
b313,distpv,1
b313,dupv_1,1
b313,dupv_10,1
b313,dupv_2,1
b313,dupv_3,1
b313,dupv_4,1
b313,dupv_5,1
b313,dupv_6,1
b313,dupv_7,1
b313,dupv_8,1
b313,dupv_9,1
b313,electrolyzer,1
b313,Gas-CC,1
b313,Gas-CC-CCS-F1,1
b313,Gas-CC-CCS-F2,1
b313,Gas-CC-CCS-F3,1
b313,Gas-CT,1
b313,hydD,1
b313,hydED,1
b313,hydEND,1
b313,hydND,1
b313,hydNPD,1
b313,hydNPND,1
b313,Hydro,1
b313,hydSD,1
b313,hydSND,1
b313,hydUD,1
b313,hydUND,1
b313,ice,1
b313,lfill-gas,1
b313,MHKwave,1
b313,Nuclear,1
b313,Nuclear-SMR,1
b313,Ocean,1
b313,o-g-s,1
b313,PSH,1
b313,H2-CC,1
b313,H2-CT,1
b313,smr,1
b313,smr_ccs,1
b313,UPV,1
b313,OFSWIND,1
b313,ONSWIND,1
b313,coal-CCS_mod,1
b313,coal-CCS_max,1
b313,Gas-CC-CCS_mod,1
b313,Gas-CC-CCS_max,1
b313,beccs_mod,1
b313,beccs_max,1
b313,dac_gas,1
b313,egs_allkm_1,1
b313,egs_allkm_2,1
b313,egs_allkm_3,1
b313,egs_allkm_4,1
b313,egs_allkm_5,1
b313,egs_allkm_6,1
b313,egs_allkm_7,1
b313,egs_allkm_8,1
b313,egs_allkm_9,1
b313,egs_allkm_10,1
b313,geohydro_allkm_1,1
b313,geohydro_allkm_2,1
b313,geohydro_allkm_3,1
b313,geohydro_allkm_4,1
b313,geohydro_allkm_5,1
b313,geohydro_allkm_6,1
b313,geohydro_allkm_7,1
b313,geohydro_allkm_8,1
b313,geohydro_allkm_9,1
b313,geohydro_allkm_10,1
b313,egs_nearfield_1,1
b313,egs_nearfield_2,1
b313,egs_nearfield_3,1
b313,egs_nearfield_4,1
b313,egs_nearfield_5,1
b313,egs_nearfield_6,1
b313,egs_nearfield_7,1
b313,egs_nearfield_8,1
b313,egs_nearfield_9,1
b313,egs_nearfield_10,1
b314,BATTERY,1
b314,biopower,1
b314,caes,1
b314,can-imports,1
b314,coal-CCS-F1,1
b314,coal-CCS-F2,1
b314,coal-CCS-F3,1
b314,Coal-IGCC,1
b314,coal-new,1
b314,CoalOldScr,1
b314,CoalOldUns,1
b314,CofireNew,1
b314,CofireOld,1
b314,csp1_1,1
b314,csp1_10,1
b314,csp1_11,1
b314,csp1_12,1
b314,csp1_2,1
b314,csp1_3,1
b314,csp1_4,1
b314,csp1_5,1
b314,csp1_6,1
b314,csp1_7,1
b314,csp1_8,1
b314,csp1_9,1
b314,dac,1
b314,distpv,1
b314,dupv_1,1
b314,dupv_10,1
b314,dupv_2,1
b314,dupv_3,1
b314,dupv_4,1
b314,dupv_5,1
b314,dupv_6,1
b314,dupv_7,1
b314,dupv_8,1
b314,dupv_9,1
b314,electrolyzer,1
b314,Gas-CC,1
b314,Gas-CC-CCS-F1,1
b314,Gas-CC-CCS-F2,1
b314,Gas-CC-CCS-F3,1
b314,Gas-CT,1
b314,hydD,1
b314,hydED,1
b314,hydEND,1
b314,hydND,1
b314,hydNPD,1
b314,hydNPND,1
b314,Hydro,1
b314,hydSD,1
b314,hydSND,1
b314,hydUD,1
b314,hydUND,1
b314,ice,1
b314,lfill-gas,1
b314,MHKwave,1
b314,Nuclear,1
b314,Nuclear-SMR,1
b314,Ocean,1
b314,o-g-s,1
b314,PSH,1
b314,H2-CC,1
b314,H2-CT,1
b314,smr,1
b314,smr_ccs,1
b314,UPV,1
b314,OFSWIND,1
b314,ONSWIND,1
b314,coal-CCS_mod,1
b314,coal-CCS_max,1
b314,Gas-CC-CCS_mod,1
b314,Gas-CC-CCS_max,1
b314,beccs_mod,1
b314,beccs_max,1
b314,dac_gas,1
b314,egs_allkm_1,1
b314,egs_allkm_2,1
b314,egs_allkm_3,1
b314,egs_allkm_4,1
b314,egs_allkm_5,1
b314,egs_allkm_6,1
b314,egs_allkm_7,1
b314,egs_allkm_8,1
b314,egs_allkm_9,1
b314,egs_allkm_10,1
b314,geohydro_allkm_1,1
b314,geohydro_allkm_2,1
b314,geohydro_allkm_3,1
b314,geohydro_allkm_4,1
b314,geohydro_allkm_5,1
b314,geohydro_allkm_6,1
b314,geohydro_allkm_7,1
b314,geohydro_allkm_8,1
b314,geohydro_allkm_9,1
b314,geohydro_allkm_10,1
b314,egs_nearfield_1,1
b314,egs_nearfield_2,1
b314,egs_nearfield_3,1
b314,egs_nearfield_4,1
b314,egs_nearfield_5,1
b314,egs_nearfield_6,1
b314,egs_nearfield_7,1
b314,egs_nearfield_8,1
b314,egs_nearfield_9,1
b314,egs_nearfield_10,1
b315,BATTERY,1
b315,biopower,1
b315,caes,1
b315,can-imports,1
b315,coal-CCS-F1,1
b315,coal-CCS-F2,1
b315,coal-CCS-F3,1
b315,Coal-IGCC,1
b315,coal-new,1
b315,CoalOldScr,1
b315,CoalOldUns,1
b315,CofireNew,1
b315,CofireOld,1
b315,csp1_1,1
b315,csp1_10,1
b315,csp1_11,1
b315,csp1_12,1
b315,csp1_2,1
b315,csp1_3,1
b315,csp1_4,1
b315,csp1_5,1
b315,csp1_6,1
b315,csp1_7,1
b315,csp1_8,1
b315,csp1_9,1
b315,dac,1
b315,distpv,1
b315,dupv_1,1
b315,dupv_10,1
b315,dupv_2,1
b315,dupv_3,1
b315,dupv_4,1
b315,dupv_5,1
b315,dupv_6,1
b315,dupv_7,1
b315,dupv_8,1
b315,dupv_9,1
b315,electrolyzer,1
b315,Gas-CC,1
b315,Gas-CC-CCS-F1,1
b315,Gas-CC-CCS-F2,1
b315,Gas-CC-CCS-F3,1
b315,Gas-CT,1
b315,hydD,1
b315,hydED,1
b315,hydEND,1
b315,hydND,1
b315,hydNPD,1
b315,hydNPND,1
b315,Hydro,1
b315,hydSD,1
b315,hydSND,1
b315,hydUD,1
b315,hydUND,1
b315,ice,1
b315,lfill-gas,1
b315,MHKwave,1
b315,Nuclear,1
b315,Nuclear-SMR,1
b315,Ocean,1
b315,o-g-s,1
b315,PSH,1
b315,H2-CC,1
b315,H2-CT,1
b315,smr,1
b315,smr_ccs,1
b315,UPV,1
b315,OFSWIND,1
b315,ONSWIND,1
b315,coal-CCS_mod,1
b315,coal-CCS_max,1
b315,Gas-CC-CCS_mod,1
b315,Gas-CC-CCS_max,1
b315,beccs_mod,1
b315,beccs_max,1
b315,dac_gas,1
b315,egs_allkm_1,1
b315,egs_allkm_2,1
b315,egs_allkm_3,1
b315,egs_allkm_4,1
b315,egs_allkm_5,1
b315,egs_allkm_6,1
b315,egs_allkm_7,1
b315,egs_allkm_8,1
b315,egs_allkm_9,1
b315,egs_allkm_10,1
b315,geohydro_allkm_1,1
b315,geohydro_allkm_2,1
b315,geohydro_allkm_3,1
b315,geohydro_allkm_4,1
b315,geohydro_allkm_5,1
b315,geohydro_allkm_6,1
b315,geohydro_allkm_7,1
b315,geohydro_allkm_8,1
b315,geohydro_allkm_9,1
b315,geohydro_allkm_10,1
b315,egs_nearfield_1,1
b315,egs_nearfield_2,1
b315,egs_nearfield_3,1
b315,egs_nearfield_4,1
b315,egs_nearfield_5,1
b315,egs_nearfield_6,1
b315,egs_nearfield_7,1
b315,egs_nearfield_8,1
b315,egs_nearfield_9,1
b315,egs_nearfield_10,1
b316,BATTERY,1
b316,biopower,1
b316,caes,1
b316,can-imports,1
b316,coal-CCS-F1,1
b316,coal-CCS-F2,1
b316,coal-CCS-F3,1
b316,Coal-IGCC,1
b316,coal-new,1
b316,CoalOldScr,1
b316,CoalOldUns,1
b316,CofireNew,1
b316,CofireOld,1
b316,csp1_1,1
b316,csp1_10,1
